출전시간,평점,득점,도움,슈팅,유효슈팅,블락된 슈팅,벗어난 슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블 성공,드리블 성공률(%),Ishome,경합(지상)성공,경합(지상)성공률(%),경합(공중)성공,경합(공중)성공률(%),태클성공,태클성공률(%),클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장,패스성공,패스성공률(%),키패스,공격진영패스성공,공격진영패스성공률(%),중앙지역패스성공,중앙지역패스성공률(%),수비진영패스성공,수비진영패스성공률(%),롱패스성공,롱패스성공률(%),중거리패스성공,중거리패스성공률(%),숏패스성공,숏패스성공률(%),전진패스성공,전진패스성공률(%),횡패스성공,횡패스성공률(%),백패스성공,백패스성공률(%),크로스성공,크로스성공률(%),탈압박,포지션_DF,포지션_FW,포지션_GK,포지션_MF,isWin,번호,선수
96,7.2,0,0,1,0,0,1,0,1,0,1,0,2,0,0.0,0,1,100.0,1,16.7,0,0.0,3,2,1,6,2,0,1,0,0,0,88,92.0,1,6,100.0,0,0,25,86.2,8,66.7,38,92.7,42,97.7,36,83.7,39,97.5,13,100.0,1,33.3,0,1,0,0,0,1,2,이용
96,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,33.3,2,50.0,1,20.0,17,8,2,3,0,1,2,1,1,0,21,88.0,0,0,0.0,0,0,12,100.0,0,0.0,10,100.0,11,84.6,12,85.7,6,85.7,3,100.0,0,0.0,0,1,0,0,0,0,4,곽윤호
99,7.2,0,0,1,1,0,0,0,1,0,3,1,5,0,0.0,1,2,66.7,6,42.9,0,0.0,9,4,3,2,3,1,1,2,0,0,32,84.0,1,5,100.0,0,0,14,82.4,7,77.8,12,75.0,13,100.0,12,75.0,18,90.0,2,100.0,2,66.7,0,1,0,0,0,1,23,임창우
99,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,50.0,3,42.9,0,0.0,6,5,4,2,3,0,0,0,0,0,19,90.0,0,0,0.0,0,0,12,92.3,13,92.9,5,100.0,1,50.0,1,33.3,17,100.0,1,100.0,0,0.0,0,1,0,0,0,1,2,김영빈
99,6.2,0,0,0,0,0,0,0,0,0,1,0,16,0,0.0,0,0,0.0,0,0.0,0,0.0,2,3,0,3,0,0,1,2,0,0,64,93.0,0,25,92.6,0,0,6,85.7,2,66.7,15,88.2,47,95.9,14,82.4,38,95.0,12,100.0,3,33.3,0,1,0,0,0,0,95,김문환
94,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,100.0,5,45.5,1,100.0,7,2,0,3,6,0,0,0,0,0,54,89.0,0,0,0.0,0,0,15,88.2,3,37.5,32,100.0,19,90.5,27,79.4,25,100.0,2,100.0,0,0.0,0,1,0,0,0,1,5,그랜트
94,6.4,0,0,0,0,0,0,0,0,0,1,4,4,0,0.0,0,0,0.0,2,50.0,0,0.0,0,5,0,3,2,0,1,1,0,0,38,90.0,1,12,85.7,0,0,7,100.0,7,87.5,10,100.0,21,87.5,15,83.3,13,92.9,10,100.0,0,0.0,0,1,0,0,0,0,23,이기제
94,7.8,0,0,1,1,0,0,1,0,0,3,0,0,0,0.0,0,1,50.0,3,75.0,2,100.0,6,9,3,1,2,0,1,1,0,0,67,94.0,0,0,0.0,0,0,33,97.1,11,84.6,34,94.4,22,100.0,31,88.6,29,100.0,7,100.0,0,0.0,0,1,0,0,0,1,5,임종은
94,7.6,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,1,50.0,3,75.0,0,0.0,6,6,1,1,2,1,0,0,0,0,64,93.0,0,0,0.0,0,0,32,91.4,3,60.0,27,96.4,34,94.4,24,82.8,26,100.0,14,100.0,0,0.0,0,1,0,0,0,1,19,김영권
94,7.6,0,0,0,0,0,0,0,0,0,4,0,8,1,100.0,0,0,0.0,1,100.0,0,0.0,1,2,1,5,0,0,0,0,0,0,61,84.0,0,24,88.9,0,0,10,76.9,3,37.5,19,86.4,39,90.7,12,57.1,24,92.3,25,96.2,0,0.0,0,1,0,0,0,1,23,김태환
67,5.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0.0,1,100.0,0,0.0,2,11,2,0,4,0,2,0,2,0,28,82.0,0,1,100.0,0,0,21,91.3,2,40.0,17,94.4,9,81.8,8,61.5,17,100.0,3,75.0,0,0.0,0,1,0,0,0,0,5,마상훈
94,6.2,0,0,0,0,0,0,0,0,0,0,0,2,1,100.0,1,0,0.0,1,20.0,0,0.0,2,1,2,4,1,1,4,0,0,0,19,83.0,0,2,50.0,0,0,4,100.0,2,50.0,6,100.0,11,84.6,8,72.7,4,80.0,7,100.0,0,0.0,1,1,0,0,0,0,2,이시영
96,7.2,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,3,60.0,2,66.7,2,50.0,8,1,3,3,0,1,0,0,0,0,47,96.0,0,0,0.0,0,0,14,93.3,3,75.0,19,95.0,25,100.0,21,91.3,26,100.0,0,0.0,0,0.0,0,1,0,0,0,1,47,김동민
96,7.2,0,0,0,0,0,0,0,0,0,2,0,0,1,100.0,0,2,33.3,5,83.3,1,50.0,8,5,3,1,3,0,1,1,0,0,26,87.0,0,0,0.0,0,0,7,100.0,3,75.0,16,100.0,7,70.0,8,66.7,16,100.0,2,100.0,0,0.0,0,1,0,0,0,1,20,델브리지
96,6.4,0,0,0,0,0,0,0,0,0,3,0,2,0,0.0,1,2,50.0,0,0.0,3,75.0,0,4,1,5,2,0,3,4,0,0,61,85.0,0,6,100.0,0,0,21,87.5,2,33.3,24,88.9,35,89.7,25,71.4,23,100.0,13,92.9,1,33.3,0,1,0,0,0,0,34,최지묵
96,7.0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,1,2,100.0,1,100.0,2,66.7,5,5,4,7,3,0,1,0,0,0,86,95.0,0,1,100.0,0,0,35,94.6,12,80.0,41,97.6,33,97.1,29,85.3,45,100.0,12,100.0,0,0.0,0,1,0,0,0,0,4,강의빈
98,6.8,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,2,100.0,4,100.0,0,0.0,8,2,5,5,0,1,0,0,0,0,33,89.0,1,4,100.0,0,0,9,90.0,2,33.3,10,100.0,21,100.0,19,82.6,12,100.0,2,100.0,0,0.0,0,1,0,0,0,1,14,김건웅
98,6.8,0,0,1,0,0,1,0,1,0,0,0,9,0,0.0,0,0,0.0,2,40.0,2,66.7,1,1,1,5,3,2,1,3,0,0,26,87.0,0,8,88.9,0,0,8,88.9,1,50.0,8,80.0,17,94.4,10,76.9,9,90.0,7,100.0,0,0.0,0,1,0,0,0,1,3,박민규
98,6.8,0,0,0,0,0,0,0,0,0,0,0,13,0,0.0,0,0,0.0,4,57.1,2,33.3,7,2,0,1,3,0,1,0,0,0,31,86.0,0,9,90.0,0,0,6,75.0,4,66.7,13,92.9,14,87.5,15,75.0,7,100.0,9,100.0,0,0.0,0,1,0,0,0,1,30,신세계
47,6.4,0,0,0,0,0,0,0,0,0,1,0,2,2,100.0,1,0,0.0,1,100.0,0,0.0,0,1,0,4,3,1,2,0,0,0,36,97.0,1,8,100.0,0,0,7,100.0,1,50.0,8,100.0,27,100.0,11,91.7,9,100.0,16,100.0,0,0.0,0,1,0,0,0,0,11,유인수
98,6.6,0,0,0,0,0,0,0,0,0,1,0,8,0,0.0,1,1,50.0,1,33.3,2,50.0,6,1,1,6,2,0,1,1,0,0,57,92.0,0,13,100.0,0,0,5,62.5,6,75.0,26,89.7,25,100.0,11,68.8,16,100.0,30,100.0,0,0.0,0,1,0,0,0,0,32,강윤성
95,7.2,0,0,1,1,0,0,0,1,0,2,0,10,0,0.0,1,1,33.3,4,66.7,0,0.0,5,8,4,6,3,0,1,1,0,0,53,80.0,1,4,57.1,0,0,14,82.4,6,54.6,24,88.9,23,82.1,23,63.9,16,100.0,14,100.0,1,50.0,0,1,0,0,0,1,14,박승욱
95,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,2,100.0,3,50.0,0,0.0,13,11,1,3,1,0,1,0,1,0,34,83.0,0,0,0.0,0,0,16,84.2,5,62.5,16,88.9,13,86.7,16,72.7,16,94.1,2,100.0,0,0.0,0,1,0,0,0,1,5,그랜트
95,7.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,1,2,66.7,5,50.0,1,33.3,7,7,4,6,4,0,3,0,1,0,38,88.0,0,0,0.0,0,0,23,88.5,3,100.0,20,87.0,15,88.2,21,87.5,15,88.2,2,100.0,0,0.0,0,1,0,0,0,1,20,박찬용
95,6.4,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,4,100.0,4,66.7,0,0.0,10,8,4,5,5,0,0,4,0,0,44,81.0,0,0,0.0,0,0,20,80.0,5,50.0,20,87.0,19,90.5,18,64.3,22,100.0,4,100.0,0,0.0,0,1,0,0,0,0,4,곽윤호
74,7.4,1,0,1,1,0,0,0,1,0,3,1,7,0,0.0,1,1,33.3,1,100.0,1,50.0,3,1,0,2,2,2,0,1,0,0,24,77.0,1,4,100.0,0,0,6,60.0,1,50.0,4,57.1,19,86.4,9,56.2,10,100.0,5,100.0,1,16.7,0,1,0,0,0,1,23,이기제
60,7.0,0,0,0,0,0,0,0,0,0,0,0,6,2,100.0,1,1,100.0,3,100.0,1,100.0,5,2,2,1,0,0,1,1,1,0,21,81.0,0,3,100.0,0,0,6,85.7,3,60.0,7,77.8,11,91.7,9,64.3,4,100.0,8,100.0,0,0.0,0,1,0,0,0,1,90,구대영
13,6.2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0.0,1,100.0,0,0.0,0,1,0,0,0,0,0,1,0,0,15,100.0,0,0,0.0,0,0,10,100.0,1,100.0,10,100.0,4,100.0,3,100.0,12,100.0,0,0.0,0,0.0,0,1,0,0,0,0,23,박지수
96,7.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0.0,5,71.4,0,0.0,9,3,2,1,3,0,0,1,0,0,48,92.0,0,1,100.0,0,0,22,91.7,10,76.9,25,96.2,13,100.0,10,76.9,38,97.4,0,0.0,0,0.0,0,1,0,0,0,1,5,그랜트
96,7.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,5,83.3,1,25.0,0,0.0,11,4,4,5,3,0,0,0,0,0,41,87.0,0,0,0.0,0,0,14,87.5,12,85.7,15,88.2,14,87.5,12,70.6,27,96.4,2,100.0,0,0.0,0,1,0,0,0,1,20,박찬용
96,7.2,0,0,0,0,0,0,0,0,0,2,0,9,0,0.0,1,1,100.0,3,75.0,2,100.0,6,1,2,8,3,0,3,0,1,0,64,94.0,0,12,92.3,0,0,16,88.9,6,85.7,19,90.5,39,97.5,21,91.3,35,94.6,8,100.0,0,0.0,0,1,0,0,0,1,17,신광훈
96,5.4,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,3,75.0,1,100.0,1,100.0,3,6,2,4,2,0,0,0,0,0,30,94.0,0,0,0.0,0,0,18,90.0,11,91.7,11,91.7,8,100.0,4,80.0,25,96.2,1,100.0,0,0.0,0,1,0,0,0,0,3,김우석
96,5.6,0,0,2,0,1,1,1,1,0,0,0,1,0,0.0,0,1,25.0,1,25.0,1,50.0,5,9,3,1,1,1,2,2,1,0,27,77.0,0,0,0.0,0,0,16,72.7,11,78.6,6,54.6,10,100.0,7,53.8,19,90.5,1,100.0,0,0.0,0,1,0,0,0,0,66,조진우
96,5.6,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0,1,50.0,4,66.7,2,66.7,8,9,4,6,6,0,2,0,0,0,37,93.0,0,3,75.0,0,0,16,94.1,8,88.9,14,93.3,15,93.8,13,86.7,22,95.6,2,100.0,0,0.0,0,1,0,0,0,0,6,홍정운
94,7.4,0,0,1,0,0,1,1,0,1,3,0,9,0,0.0,0,1,100.0,0,0.0,2,100.0,4,2,5,5,3,0,1,1,0,0,30,79.0,0,4,80.0,0,0,6,85.7,2,40.0,11,78.6,17,89.5,9,56.2,10,90.9,11,100.0,0,0.0,0,1,0,0,0,1,23,김진수
94,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,50.0,3,75.0,1,50.0,3,6,2,2,2,0,1,1,0,0,38,88.0,0,0,0.0,0,0,21,87.5,9,81.8,24,96.0,5,71.4,10,66.7,21,100.0,7,100.0,0,0.0,0,1,0,0,0,1,4,박진섭
94,5.8,0,0,0,0,0,0,0,0,0,3,0,8,0,0.0,1,0,0.0,0,0.0,1,100.0,0,1,2,5,1,1,2,1,0,0,59,89.0,1,16,94.1,0,0,8,100.0,2,50.0,16,94.1,41,91.1,19,79.2,25,92.6,15,100.0,0,0.0,1,1,0,0,0,0,23,윤종규
41,6.2,0,0,0,0,0,0,0,0,0,2,3,2,0,0.0,1,1,50.0,0,0.0,0,0.0,2,2,1,2,0,1,0,0,0,0,22,85.0,0,0,0.0,0,0,5,62.5,1,100.0,12,75.0,9,100.0,8,66.7,3,100.0,11,100.0,1,33.3,0,1,0,0,0,0,88,이태석
97,7.2,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0.0,5,83.3,0,0.0,12,5,3,3,4,0,0,0,0,0,31,84.0,0,0,0.0,0,0,20,87.0,4,50.0,10,90.9,17,94.4,22,78.6,5,100.0,4,100.0,0,0.0,0,1,0,0,0,1,26,홍정호
97,7.0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0,1,100.0,1,50.0,1,25.0,1,3,1,7,5,0,1,0,1,0,30,79.0,1,11,91.7,0,0,10,90.9,2,66.7,5,50.0,23,92.0,9,56.2,12,92.3,9,100.0,0,0.0,0,1,0,0,0,1,95,김문환
48,6.6,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,1,1,50.0,1,100.0,1,33.3,1,3,0,7,1,0,3,0,0,0,24,75.0,0,4,66.7,0,0,10,90.9,1,33.3,11,91.7,12,70.6,11,57.9,7,100.0,6,100.0,0,0.0,0,1,0,0,0,0,13,김용환
97,6.8,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,1,1,50.0,5,55.6,0,0.0,5,7,2,5,7,0,1,0,0,0,52,80.0,0,0,0.0,0,0,22,75.9,8,47.1,27,93.1,17,89.5,23,65.7,28,96.6,1,100.0,0,0.0,0,1,0,0,0,0,20,박찬용
96,7.4,0,0,2,0,0,2,1,1,0,0,0,0,0,0.0,1,1,100.0,4,50.0,3,50.0,10,2,1,7,3,0,2,0,1,0,68,89.0,1,4,80.0,0,0,15,100.0,5,71.4,13,81.2,50,94.3,36,83.7,27,96.4,5,100.0,0,0.0,0,1,0,0,0,1,35,김오규
96,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,2,100.0,4,66.7,1,33.3,9,4,3,2,3,0,1,0,0,0,37,88.0,0,1,100.0,0,0,19,90.5,3,100.0,20,87.0,14,87.5,25,83.3,9,100.0,3,100.0,0,0.0,1,1,0,0,0,0,20,델브리지
95,7.4,0,1,1,0,0,1,0,1,0,0,0,6,0,0.0,1,4,80.0,0,0.0,1,100.0,2,2,5,5,0,1,0,0,0,0,38,88.0,1,10,100.0,0,0,5,83.3,2,50.0,5,71.4,31,96.9,9,75.0,16,88.9,13,100.0,1,50.0,0,1,0,0,0,1,3,박민규
95,7.2,0,0,0,0,0,0,0,0,0,1,0,6,0,0.0,1,2,100.0,0,0.0,2,40.0,1,3,6,3,1,0,2,0,0,0,51,89.0,1,7,77.8,0,0,9,81.8,4,57.1,20,87.0,27,100.0,19,100.0,24,80.0,8,100.0,2,40.0,0,1,0,0,0,1,22,이용
46,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2,66.7,1,100.0,2,1,1,1,2,0,1,0,0,0,15,94.0,0,0,0.0,0,0,2,100.0,3,75.0,9,100.0,3,100.0,2,100.0,12,92.3,1,100.0,0,0.0,0,1,0,0,0,0,3,양상민
71,6.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,33.3,1,25.0,3,60.0,3,3,2,3,2,0,0,0,0,0,55,93.0,0,1,100.0,0,0,21,91.3,16,100.0,20,100.0,19,82.6,12,75.0,42,100.0,1,100.0,0,0.0,0,1,0,0,0,0,35,장호익
93,7.2,0,1,0,0,0,0,0,0,0,0,0,12,0,0.0,0,1,100.0,1,50.0,0,0.0,0,6,7,7,0,0,0,0,0,0,49,74.0,1,11,68.8,0,0,5,45.4,3,75.0,13,50.0,33,91.7,15,51.7,21,87.5,13,100.0,0,0.0,1,1,0,0,0,1,23,윤종규
80,5.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,100.0,4,80.0,0,0.0,3,9,5,2,5,0,0,0,0,0,16,64.0,0,0,0.0,0,0,7,50.0,5,55.6,5,62.5,6,75.0,8,50.0,8,88.9,0,0.0,0,0.0,0,1,0,0,0,0,7,김진혁
93,5.6,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,4,100.0,3,75.0,1,100.0,6,10,5,3,0,0,1,1,0,0,26,68.0,0,2,100.0,0,0,15,75.0,3,42.9,12,70.6,11,78.6,16,57.1,6,100.0,4,100.0,0,0.0,0,1,0,0,0,0,4,정태욱
94,7.0,0,0,1,0,1,0,1,0,0,0,0,7,1,100.0,0,1,33.3,0,0.0,1,100.0,2,5,1,6,2,2,1,1,1,0,47,85.0,0,4,100.0,0,0,16,72.7,1,20.0,17,94.4,29,90.6,13,68.4,11,84.6,23,100.0,1,33.3,0,1,0,0,0,1,32,강윤성
94,6.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,2,66.7,1,33.3,0,0.0,0,4,3,2,4,0,0,1,0,0,37,93.0,0,0,0.0,0,0,16,100.0,5,71.4,18,100.0,14,93.3,14,82.4,16,100.0,7,100.0,0,0.0,0,1,0,0,0,0,4,강의빈
94,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,100.0,3,50.0,3,50.0,0,6,2,5,6,1,0,0,0,0,57,88.0,1,3,60.0,0,0,13,92.9,4,80.0,22,95.6,31,83.8,34,82.9,20,95.2,3,100.0,1,16.7,1,1,0,0,0,0,3,권완규
66,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,100.0,3,100.0,0,0.0,3,2,1,5,2,0,0,0,0,0,43,91.0,0,2,100.0,0,0,22,91.7,4,80.0,31,93.9,8,88.9,14,77.8,21,100.0,8,100.0,0,0.0,0,1,0,0,0,0,92,김민혁
98,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,50.0,7,87.5,0,0.0,15,5,3,4,5,0,1,0,0,0,10,71.0,0,0,0.0,0,0,5,62.5,1,33.3,6,75.0,3,100.0,3,42.9,7,100.0,0,0.0,0,0.0,0,1,0,0,0,1,6,홍정운
98,6.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,1,2,100.0,2,33.3,1,50.0,1,1,5,5,1,0,0,0,1,0,73,92.0,1,3,100.0,0,0,14,93.3,7,87.5,32,91.4,34,94.4,27,81.8,33,100.0,13,100.0,0,0.0,0,1,0,0,0,0,4,불투이스
96,7.2,0,0,2,0,0,2,2,0,0,2,0,0,0,0.0,1,2,40.0,2,40.0,1,50.0,10,7,2,2,2,1,2,1,0,0,31,86.0,0,0,0.0,0,0,17,81.0,6,85.7,15,93.8,10,76.9,16,80.0,9,90.0,6,100.0,0,0.0,1,1,0,0,0,1,14,박승욱
96,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,6,66.7,0,0.0,13,6,1,3,2,0,1,0,1,0,15,83.0,0,0,0.0,0,0,8,88.9,5,71.4,7,87.5,3,100.0,6,66.7,7,100.0,2,100.0,0,0.0,0,1,0,0,0,1,20,박찬용
96,7.2,0,0,1,0,0,1,0,1,0,0,0,9,0,0.0,1,0,0.0,3,75.0,0,0.0,8,4,2,9,1,0,3,2,1,0,33,73.0,0,6,85.7,0,0,6,54.6,2,40.0,17,77.3,14,77.8,15,57.7,11,91.7,7,100.0,0,0.0,0,1,0,0,0,1,17,신광훈
96,6.6,0,0,1,0,0,1,1,0,0,2,0,3,0,0.0,0,2,100.0,5,71.4,1,50.0,12,5,3,4,4,1,0,0,0,0,50,86.0,0,5,83.3,0,0,13,92.9,3,42.9,17,89.5,30,93.8,23,74.2,18,100.0,9,100.0,0,0.0,0,1,0,0,0,0,47,김동민
96,6.8,0,0,1,1,0,0,1,0,0,2,0,0,0,0.0,0,2,100.0,2,66.7,2,100.0,4,2,3,5,2,0,0,0,0,0,52,91.0,0,2,66.7,0,0,11,100.0,3,75.0,17,94.4,32,91.4,25,83.3,21,100.0,6,100.0,0,0.0,1,1,0,0,0,0,4,강민수
46,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,66.7,0,0.0,0,0.0,5,3,2,1,1,0,0,0,0,0,18,86.0,1,0,0.0,0,0,8,72.7,2,50.0,6,85.7,10,100.0,9,75.0,8,100.0,1,100.0,1,100.0,0,1,0,0,0,0,3,김광석
97,7.2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,4,80.0,3,75.0,0,0.0,10,4,4,1,0,0,0,1,0,0,10,67.0,0,1,100.0,0,0,6,75.0,1,25.0,5,83.3,4,80.0,3,50.0,2,50.0,5,100.0,0,0.0,0,1,0,0,0,1,14,김건웅
97,7.2,0,0,1,0,0,1,1,0,0,0,0,9,2,100.0,1,0,0.0,1,33.3,0,0.0,4,3,2,3,0,0,0,1,0,0,29,74.0,0,6,100.0,0,0,8,72.7,3,60.0,5,45.4,21,91.3,18,64.3,6,100.0,5,100.0,0,0.0,0,1,0,0,0,1,3,박민규
46,5.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,1,33.3,1,100.0,5,3,0,1,0,0,0,0,0,0,36,100.0,0,1,100.0,0,0,12,100.0,1,100.0,22,100.0,13,100.0,8,100.0,27,100.0,1,100.0,0,0.0,0,1,0,0,0,0,39,민상기
97,6.0,0,0,3,0,1,2,1,2,0,0,0,14,0,0.0,0,2,66.7,1,100.0,1,100.0,0,2,4,5,0,1,0,2,0,0,66,88.0,1,20,83.3,0,0,5,83.3,4,80.0,25,78.1,37,97.4,17,73.9,33,91.7,16,100.0,1,12.5,0,1,0,0,0,0,90,구대영
96,6.8,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,1,50.0,0,0.0,1,33.3,7,3,4,3,4,1,1,1,0,0,15,71.0,0,0,0.0,0,0,5,62.5,2,40.0,9,81.8,4,80.0,10,62.5,4,100.0,1,100.0,0,0.0,0,1,0,0,0,1,15,고명석
96,6.8,0,0,1,0,0,1,1,0,0,2,0,0,0,0.0,0,2,66.7,1,100.0,2,100.0,5,5,3,3,1,1,0,0,0,0,18,72.0,0,0,0.0,0,0,8,72.7,4,40.0,11,100.0,3,75.0,3,30.0,7,100.0,8,100.0,0,0.0,0,1,0,0,0,1,4,불투이스
96,6.2,0,0,0,0,0,0,0,0,0,2,0,1,0,0.0,1,1,50.0,3,42.9,0,0.0,5,5,1,5,0,0,2,1,0,0,57,92.0,0,0,0.0,0,0,29,90.6,7,70.0,29,100.0,21,91.3,21,80.8,28,100.0,8,100.0,0,0.0,0,1,0,0,0,0,33,임승겸
96,6.2,0,0,1,0,1,0,0,1,0,0,0,8,0,0.0,1,2,100.0,3,75.0,0,0.0,4,5,0,3,2,1,2,1,1,0,66,90.0,0,13,92.9,0,0,17,77.3,1,20.0,19,100.0,46,93.9,23,85.2,16,84.2,27,100.0,0,0.0,1,1,0,0,0,0,34,최병찬
97,7.8,1,0,1,1,0,0,1,0,0,3,0,0,0,0.0,1,2,50.0,3,100.0,1,100.0,11,3,3,1,0,0,0,0,0,0,53,91.0,0,0,0.0,0,0,13,86.7,7,58.3,23,100.0,23,100.0,22,84.6,29,96.7,2,100.0,0,0.0,0,1,0,0,0,1,4,박진섭
97,7.0,0,0,1,0,0,1,0,1,0,0,0,14,0,0.0,1,1,25.0,0,0.0,0,0.0,1,1,1,2,1,1,1,0,0,0,35,92.0,1,11,84.6,0,0,6,100.0,4,80.0,17,100.0,14,87.5,18,85.7,6,100.0,11,100.0,1,25.0,0,1,0,0,0,1,23,김진수
97,5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,25.0,1,25.0,0,0.0,4,5,3,1,2,0,1,0,0,0,43,93.0,1,1,100.0,0,0,19,95.0,7,77.8,20,95.2,16,100.0,15,83.3,25,100.0,3,100.0,0,0.0,0,1,0,0,0,0,36,김지수
97,6.6,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,0.0,1,20.0,0,0.0,4,5,2,1,1,0,1,0,0,0,48,92.0,1,5,100.0,0,0,10,90.9,3,75.0,18,90.0,27,96.4,16,80.0,20,100.0,12,100.0,1,100.0,1,1,0,0,0,0,3,권완규
97,6.6,0,0,0,0,0,0,0,0,0,0,2,7,1,50.0,0,1,50.0,1,50.0,0,0.0,3,0,3,7,2,0,0,1,0,0,37,84.0,3,23,92.0,0,0,4,66.7,4,57.1,11,91.7,22,88.0,10,71.4,12,80.0,15,100.0,0,0.0,0,1,0,0,0,0,66,박수일
47,7.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,4,80.0,0,0.0,2,6,0,1,3,0,1,0,1,0,42,98.0,0,0,0.0,0,0,12,100.0,14,93.3,9,100.0,19,100.0,9,100.0,32,97.0,1,100.0,1,100.0,0,1,0,0,0,1,5,그랜트
96,7.0,0,0,0,0,0,0,0,0,0,1,0,6,0,0.0,0,2,40.0,3,100.0,1,25.0,1,6,2,3,1,1,0,1,0,0,64,90.0,1,21,87.5,0,0,18,94.7,11,84.6,23,92.0,30,90.9,9,75.0,49,92.4,6,100.0,0,0.0,0,1,0,0,0,1,14,박승욱
96,7.6,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,1,100.0,3,50.0,0,0.0,9,10,0,0,5,0,0,0,0,0,23,82.0,0,0,0.0,0,0,5,55.6,2,50.0,11,100.0,10,76.9,8,66.7,13,92.9,2,100.0,0,0.0,0,1,0,0,0,1,5,그랜트
96,7.4,0,0,0,0,0,0,0,0,0,2,0,9,0,0.0,0,2,100.0,4,66.7,0,0.0,8,2,2,3,4,0,0,1,1,0,27,71.0,0,8,88.9,0,0,9,64.3,2,22.2,5,71.4,20,90.9,12,52.2,8,100.0,7,100.0,0,0.0,0,1,0,0,0,1,14,박승욱
94,7.4,0,0,0,0,0,0,0,0,0,2,0,15,0,0.0,0,0,0.0,5,100.0,0,0.0,5,6,0,3,6,0,1,1,0,0,33,77.0,0,7,100.0,0,0,9,64.3,2,40.0,10,76.9,21,84.0,20,66.7,2,100.0,11,100.0,0,0.0,0,1,0,0,0,1,2,심상민
96,6.0,0,0,1,0,0,1,1,0,0,4,0,1,0,0.0,1,0,0.0,6,66.7,0,0.0,4,10,1,3,4,0,1,1,1,0,48,89.0,0,3,60.0,0,0,9,90.0,0,0.0,27,96.4,21,87.5,11,68.8,24,96.0,13,100.0,2,40.0,0,1,0,0,0,0,13,정운
96,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,33.3,4,50.0,0,0.0,6,8,4,6,2,2,1,4,0,0,88,92.0,0,4,66.7,0,0,12,92.3,3,60.0,37,94.9,48,92.3,29,80.6,52,98.1,7,100.0,0,0.0,0,1,0,0,0,0,6,최영준
96,6.2,0,0,1,0,0,1,0,1,0,2,0,0,0,0.0,1,1,50.0,3,60.0,1,33.3,4,11,2,7,2,1,2,1,1,0,89,82.0,0,16,80.0,0,0,6,75.0,6,66.7,24,77.4,59,86.8,35,71.4,35,87.5,19,100.0,0,0.0,1,1,0,0,0,0,35,김오규
