출전시간,평점,득점,도움,슈팅,유효슈팅,블락된 슈팅,벗어난 슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블 성공,드리블 성공률(%),Ishome,경합(지상)성공,경합(지상)성공률(%),경합(공중)성공,경합(공중)성공률(%),태클성공,태클성공률(%),클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장,패스성공,패스성공률(%),키패스,공격진영패스성공,공격진영패스성공률(%),중앙지역패스성공,중앙지역패스성공률(%),수비진영패스성공,수비진영패스성공률(%),롱패스성공,롱패스성공률(%),중거리패스성공,중거리패스성공률(%),숏패스성공,숏패스성공률(%),전진패스성공,전진패스성공률(%),횡패스성공,횡패스성공률(%),백패스성공,백패스성공률(%),크로스성공,크로스성공률(%),탈압박,포지션_DF,포지션_FW,포지션_GK,포지션_MF,isWin,번호,선수
91,7.8,0,0,1,0,1,0,0,1,0,3,0,0,0,0.0,1,1,50.0,2,66.7,0,0.0,1,4,5,14,3,0,1,3,1,0,63,84.0,1,4,100.0,0,0,18,81.8,8,61.5,23,88.5,32,88.9,27,73.0,31,93.9,5,100.0,0,0.0,2,0,0,0,1,1,8,주세종
50,6.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,2,50.0,1,50.0,1,1,0,2,4,1,0,1,0,0,12,75.0,0,6,85.7,0,0,0,0.0,0,0.0,4,80.0,8,80.0,3,60.0,5,83.3,4,80.0,0,0.0,0,0,0,0,1,0,24,김진호
85,6.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,50.0,0,0.0,0,0.0,1,6,2,11,1,1,1,1,0,0,65,90.0,0,14,87.5,0,0,9,100.0,1,50.0,25,92.6,39,90.7,21,77.8,30,96.8,14,100.0,0,0.0,0,0,0,0,1,0,4,서민우
90,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0.0,1,25.0,1,50.0,2,2,0,4,0,0,1,2,0,0,35,85.0,2,7,87.5,0,0,6,85.7,5,71.4,15,93.8,15,83.3,10,71.4,17,89.5,8,100.0,1,100.0,0,0,0,0,1,1,13,밥신
12,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,100.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,50.0,0,1,100.0,0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,25,한종무
86,6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,4,100.0,0,0.0,2,1,2,7,2,0,4,0,1,0,55,92.0,1,7,87.5,0,0,3,100.0,2,66.7,22,100.0,31,88.6,13,81.2,26,92.9,16,100.0,2,50.0,1,0,0,0,1,0,8,김건웅
46,7.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,50.0,1,33.3,0,1,1,2,2,1,0,1,0,0,15,71.0,1,7,77.8,0,0,5,100.0,0,0.0,2,66.7,13,72.2,3,42.9,4,80.0,8,88.9,1,100.0,0,0,0,0,1,1,30,강윤구
78,7.4,0,0,2,1,1,0,1,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,1,33.3,0,4,0,6,0,2,0,0,0,0,38,83.0,2,14,87.5,0,0,1,25.0,2,100.0,11,84.6,25,80.6,10,71.4,14,93.3,14,82.4,0,0.0,2,0,0,0,1,1,10,바코
99,7.8,1,0,3,1,1,1,1,2,0,0,0,0,0,0.0,0,0,0.0,2,50.0,0,0.0,0,1,0,6,2,2,0,5,0,0,35,90.0,1,9,81.8,0,0,2,100.0,2,66.7,5,83.3,28,93.3,8,80.0,12,92.3,15,93.8,0,0.0,0,0,0,0,1,1,11,이승우
99,7.2,0,1,1,0,1,0,0,1,0,6,1,0,0,0.0,0,0,0.0,1,100.0,0,0.0,0,1,1,7,0,1,2,1,1,0,51,85.0,1,6,75.0,0,0,3,60.0,6,60.0,23,92.0,22,88.0,17,70.8,20,90.9,14,100.0,1,33.3,4,0,0,0,1,1,28,이영재
83,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,3,2,2,5,3,1,1,0,1,0,17,81.0,1,0,0.0,0,0,5,100.0,1,50.0,5,62.5,11,100.0,4,57.1,6,85.7,7,100.0,0,0.0,0,0,0,0,1,0,4,서민우
55,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,1,50.0,0,0,0,2,4,0,2,0,0,0,4,80.0,0,1,100.0,0,0,0,0.0,0,0.0,0,0.0,4,80.0,1,50.0,2,100.0,1,100.0,0,0.0,0,0,0,0,1,0,33,이승원
99,6.4,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,1,0,0.0,1,33.3,1,100.0,2,2,0,6,0,0,1,1,0,0,47,90.0,0,2,40.0,0,0,4,80.0,8,100.0,21,100.0,18,78.3,14,77.8,27,96.4,6,100.0,0,0.0,0,0,0,0,1,0,8,한국영
96,7.2,0,0,2,0,1,1,2,0,1,0,0,5,0,0.0,0,0,0.0,0,0.0,0,0.0,2,2,0,7,1,1,0,1,0,0,25,83.0,0,10,76.9,0,0,2,100.0,1,50.0,6,85.7,18,85.7,9,64.3,6,100.0,10,100.0,1,33.3,0,0,0,0,1,1,17,안현범
102,7.4,0,0,1,0,0,1,0,1,0,1,1,0,0,0.0,1,0,0.0,1,50.0,1,50.0,4,2,4,4,0,1,2,0,0,0,26,81.0,1,5,100.0,0,0,8,80.0,4,57.1,8,88.9,14,87.5,8,66.7,10,83.3,8,100.0,1,50.0,2,0,0,0,1,1,8,백승호
75,7.4,0,1,1,0,0,1,1,0,1,0,1,4,0,0.0,1,0,0.0,0,0.0,0,0.0,2,0,1,4,4,0,0,2,0,0,9,69.0,1,3,50.0,0,0,0,0.0,1,100.0,1,25.0,7,87.5,4,80.0,1,33.3,4,80.0,1,25.0,0,0,0,0,1,1,11,이동준
93,6.2,0,0,2,1,1,0,2,0,0,3,2,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,1,1,9,0,0,0,2,0,0,29,83.0,2,12,92.3,0,0,1,25.0,2,100.0,11,73.3,16,88.9,12,70.6,13,92.9,4,100.0,2,66.7,0,0,0,0,1,0,26,팔로세비치
70,6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,1,50.0,0,0.0,2,1,2,5,2,0,0,2,0,0,46,84.0,1,6,100.0,0,0,9,75.0,1,33.3,16,80.0,29,90.6,10,62.5,23,88.5,13,100.0,0,0.0,0,0,0,0,1,0,8,이승모
48,6.4,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0,0,0.0,0,0.0,0,0.0,5,0,2,3,1,0,1,0,1,0,22,71.0,0,1,50.0,0,0,8,61.5,2,40.0,8,80.0,12,75.0,4,33.3,5,83.3,13,100.0,0,0.0,0,0,0,0,1,0,88,이태석
97,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,3,42.9,2,33.3,4,3,3,10,8,0,1,0,0,0,55,90.0,1,11,91.7,0,0,6,66.7,0,0.0,20,90.9,35,94.6,11,68.8,29,96.7,15,100.0,0,0.0,0,0,0,0,1,1,29,류재문
97,7.2,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,1,0,0.0,6,100.0,1,33.3,8,2,1,1,1,2,1,1,0,0,100,93.0,0,6,85.7,0,0,10,100.0,5,55.6,49,98.0,46,95.8,38,84.4,43,100.0,19,100.0,0,0.0,0,0,0,0,1,1,4,박진섭
64,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,1,50.0,0,1,1,3,1,0,0,0,0,0,13,87.0,0,0,0.0,0,0,1,50.0,1,100.0,4,80.0,8,88.9,7,77.8,5,100.0,1,100.0,0,0.0,0,0,0,0,1,0,74,이용래
100,7.2,0,0,1,0,0,1,1,0,0,4,3,0,0,0.0,0,0,0.0,0,0.0,2,50.0,4,3,1,7,0,1,1,1,0,0,24,59.0,1,5,71.4,0,0,5,55.6,4,40.0,12,70.6,8,57.1,10,40.0,10,90.9,4,80.0,2,28.6,2,0,0,0,1,1,8,이창민
50,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,50.0,1,100.0,2,50.0,0,2,0,5,0,0,0,0,0,0,12,86.0,0,1,100.0,0,0,1,100.0,0,0.0,2,100.0,10,83.3,3,100.0,6,85.7,3,75.0,0,0.0,0,0,0,0,1,0,33,배준호
93,6.4,0,0,0,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0,3,4,5,0,1,1,0,0,43,84.0,0,18,81.8,0,0,3,60.0,4,80.0,9,81.8,30,85.7,16,72.7,16,100.0,11,84.6,0,0.0,0,0,0,0,1,0,22,오재석
98,7.4,0,0,4,2,0,2,1,3,0,2,0,1,0,0.0,1,0,0.0,0,0.0,2,50.0,1,9,2,6,2,0,1,3,0,0,74,89.0,0,5,71.4,0,0,12,80.0,6,100.0,33,91.7,35,85.4,19,73.1,40,95.2,15,100.0,0,0.0,1,0,0,0,1,1,8,오베르단
98,6.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,1,20.0,0,2,1,8,2,1,0,1,0,0,74,88.0,1,7,77.8,0,0,19,86.4,4,57.1,35,94.6,35,87.5,23,69.7,39,100.0,12,100.0,2,50.0,0,0,0,0,1,0,28,이영재
88,7.8,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,2,1,8,0,0,1,0,1,0,28,82.0,2,6,75.0,0,0,1,50.0,3,60.0,12,92.3,13,81.2,13,68.4,6,100.0,9,100.0,0,0.0,0,0,0,0,1,1,11,이승우
101,7.4,0,1,0,0,0,0,0,0,0,4,3,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,0,7,1,0,1,1,0,0,46,94.0,1,8,100.0,0,0,8,100.0,4,80.0,16,94.1,26,96.3,18,85.7,16,100.0,12,100.0,2,33.3,0,0,0,0,1,1,14,윤빛가람
101,7.2,0,0,2,0,1,1,0,2,0,2,0,0,0,0.0,0,0,0.0,2,40.0,0,0.0,6,6,3,6,2,0,2,0,0,0,35,90.0,1,3,75.0,0,0,9,100.0,3,100.0,11,84.6,21,91.3,11,78.6,19,95.0,5,100.0,0,0.0,0,0,0,0,1,1,55,김선민
49,6.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0.0,0,0.0,0,0.0,0,2,0,0,0,1,0,0,0,0,14,93.0,0,2,100.0,0,0,8,100.0,1,100.0,1,100.0,12,92.3,2,66.7,8,100.0,4,100.0,0,0.0,0,0,0,0,1,0,29,이상민
101,7.4,1,0,1,1,0,0,0,1,0,0,0,9,0,0.0,0,1,100.0,1,50.0,0,0.0,4,2,3,3,3,1,0,2,0,0,21,84.0,0,9,90.0,0,0,4,57.1,2,66.7,6,85.7,13,86.7,6,60.0,6,100.0,9,100.0,0,0.0,0,0,0,0,1,1,30,최우진
64,6.6,0,0,1,0,1,0,0,1,0,0,0,1,0,0.0,1,0,0.0,0,0.0,1,50.0,0,2,1,4,2,0,0,0,0,0,42,89.0,0,11,84.6,0,0,5,100.0,6,75.0,17,89.5,19,95.0,11,78.6,18,90.0,13,100.0,0,0.0,1,0,0,0,1,0,24,이강현
99,7.4,0,0,2,1,1,0,0,2,0,1,0,0,0,0.0,0,0,0.0,2,100.0,1,50.0,2,5,0,10,1,1,0,0,0,0,47,84.0,3,11,91.7,0,0,9,64.3,7,53.8,12,85.7,28,96.6,16,66.7,13,92.9,18,100.0,0,0.0,0,0,0,0,1,1,7,김도혁
99,7.4,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0,0,1,100.0,0,0.0,0,0.0,5,5,2,9,3,1,2,1,0,0,49,80.0,0,1,50.0,0,0,15,79.0,8,53.3,15,79.0,26,96.3,13,68.4,25,80.6,11,100.0,0,0.0,0,0,0,0,1,1,6,문지환
47,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,100.0,0,0.0,0,0.0,0,0,0,0,0,1,1,0,0,0,17,94.0,0,7,87.5,0,0,1,100.0,1,100.0,9,100.0,7,87.5,3,75.0,5,100.0,9,100.0,0,0.0,0,0,0,0,1,0,30,강윤구
79,7.0,0,0,3,2,0,1,3,0,0,0,0,0,0,0.0,1,0,0.0,1,100.0,0,0.0,0,0,0,3,0,2,0,1,0,0,43,93.0,0,22,95.6,0,0,2,100.0,0,0.0,13,100.0,30,93.8,5,62.5,24,100.0,14,100.0,0,0.0,0,0,0,0,1,0,10,바코
102,7.6,1,0,2,1,0,1,1,1,0,0,0,0,0,0.0,0,1,100.0,0,0.0,0,0.0,1,6,0,7,6,1,2,3,1,0,77,96.0,2,7,100.0,0,0,6,100.0,5,83.3,17,100.0,55,96.5,23,92.0,31,96.9,23,100.0,1,100.0,0,0,0,0,1,1,7,고승범
102,7.2,0,0,0,0,0,0,0,0,0,1,0,0,1,100.0,0,0,0.0,1,100.0,0,0.0,2,2,2,6,2,0,3,2,0,0,56,86.0,1,4,66.7,0,0,8,80.0,5,83.3,16,80.0,35,89.7,21,75.0,21,95.4,14,93.3,0,0.0,0,0,0,0,1,1,81,카즈키
48,6.4,0,0,0,0,0,0,0,0,0,0,0,6,0,0.0,1,1,100.0,3,100.0,1,50.0,4,2,1,3,0,0,1,1,0,0,21,81.0,0,5,71.4,0,0,1,50.0,4,80.0,9,81.8,8,80.0,7,63.6,5,83.3,9,100.0,0,0.0,0,0,0,0,1,0,24,김진호
100,7.2,1,0,1,1,0,0,1,0,0,0,0,7,0,0.0,0,0,0.0,0,0.0,0,0.0,5,0,3,2,6,1,1,3,1,0,12,80.0,0,5,71.4,0,0,3,75.0,1,100.0,3,75.0,8,80.0,3,75.0,2,50.0,7,100.0,0,0.0,1,0,0,0,1,1,5,장성원
100,7.0,1,0,2,1,1,0,0,2,1,7,3,9,0,0.0,0,0,0.0,0,0.0,1,100.0,4,4,1,2,3,1,1,0,0,0,24,77.0,1,7,87.5,0,0,7,77.8,1,20.0,10,90.9,13,86.7,11,61.1,7,100.0,6,100.0,3,42.9,0,0,0,0,1,1,33,홍철
16,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,4,80.0,0,0,0.0,0,0,0,0.0,0,0.0,3,75.0,1,100.0,0,0.0,3,100.0,1,50.0,0,0.0,0,0,0,0,1,0,25,한종무
100,6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0.0,2,50.0,0,0.0,0,3,1,12,0,1,0,2,0,0,67,87.0,1,8,72.7,0,0,4,66.7,5,62.5,23,95.8,39,86.7,12,63.2,28,93.3,27,96.4,0,0.0,0,0,0,0,1,0,30,김봉수
99,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,1,3,1,3,3,3,0,0,0,14,93.0,2,7,100.0,0,0,0,0.0,0,0.0,3,100.0,11,91.7,3,100.0,3,75.0,8,100.0,1,50.0,0,0,0,0,1,1,14,임상협
57,6.2,0,0,4,2,1,1,2,2,1,1,0,0,0,0.0,1,0,0.0,3,100.0,0,0.0,0,1,1,6,1,0,1,3,2,0,11,69.0,1,1,33.3,0,0,0,0.0,1,50.0,4,66.7,6,75.0,2,33.3,5,83.3,4,100.0,0,0.0,2,0,0,0,1,0,7,엄지성
64,6.8,0,0,0,0,0,0,0,0,1,0,2,0,1,50.0,1,0,0.0,1,50.0,0,0.0,0,1,0,1,2,2,1,1,0,0,4,57.0,1,3,60.0,0,0,0,0.0,1,100.0,0,0.0,3,60.0,0,0.0,1,100.0,3,60.0,1,33.3,0,0,0,0,1,0,11,아사니
86,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,2,50.0,0,0.0,2,1,5,9,0,2,2,0,1,0,20,74.0,1,7,77.8,0,0,2,33.3,0,0.0,12,80.0,8,72.7,11,64.7,8,88.9,1,100.0,1,100.0,0,0,0,0,1,1,26,이진용
97,6.0,0,0,1,0,1,0,0,1,0,0,0,10,1,100.0,0,1,100.0,1,16.7,0,0.0,2,1,1,13,0,0,1,2,1,0,43,83.0,0,21,91.3,0,0,6,75.0,1,25.0,14,93.3,28,84.8,11,57.9,16,94.1,16,100.0,0,0.0,0,0,0,0,1,0,17,이현식
47,6.2,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,1,9,1,0,0,1,1,0,45,80.0,0,4,80.0,0,0,10,90.9,6,54.6,19,82.6,20,90.9,14,60.9,22,91.7,9,100.0,0,0.0,0,0,0,0,1,0,8,주세종
87,7.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,1,0,0.0,2,50.0,0,0.0,4,5,2,6,2,0,0,0,0,0,105,94.0,0,17,89.5,0,0,12,100.0,4,100.0,32,91.4,69,94.5,35,83.3,57,100.0,13,100.0,0,0.0,0,0,0,0,1,1,27,이청용
59,6.6,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,2,40.0,4,1,0,3,2,0,0,0,0,0,9,69.0,1,3,100.0,0,0,2,40.0,2,100.0,0,0.0,7,77.8,6,66.7,1,50.0,2,100.0,0,0.0,0,0,0,0,1,0,26,이진용
99,7.2,0,0,1,1,0,0,1,0,0,4,2,1,0,0.0,1,0,0.0,0,0.0,2,66.7,0,2,0,8,0,1,0,2,0,0,92,94.0,3,27,93.1,0,0,10,90.9,6,75.0,37,97.4,49,94.2,37,90.2,41,97.6,14,93.3,0,0.0,1,0,0,0,1,1,6,기성용
99,7.2,1,0,4,2,1,1,3,1,0,1,0,1,1,50.0,1,0,0.0,2,40.0,0,0.0,1,1,0,5,0,0,1,1,0,0,28,85.0,2,18,90.0,0,0,3,75.0,0,0.0,5,71.4,23,88.5,4,57.1,8,80.0,16,100.0,1,25.0,0,0,0,0,1,1,7,나상호
75,7.0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.0,1,1,100.0,1,50.0,0,0.0,1,2,3,6,1,2,0,0,0,0,51,91.0,2,21,84.0,0,0,2,100.0,1,100.0,15,88.2,35,92.1,24,92.3,16,94.1,11,84.6,0,0.0,0,0,0,0,1,1,26,팔로세비치
24,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,1,0,3,1,0,0,0,0,0,6,75.0,0,0,0.0,0,0,3,100.0,0,0.0,2,100.0,4,66.7,1,33.3,4,100.0,1,100.0,0,0.0,1,0,0,0,1,0,33,이승원
69,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,100.0,0,0.0,0,2,2,2,3,0,1,0,0,0,24,86.0,0,1,100.0,0,0,5,100.0,2,100.0,10,76.9,12,92.3,10,71.4,12,100.0,2,100.0,0,0.0,0,0,0,0,1,0,8,한국영
68,6.4,0,0,1,0,0,1,1,0,0,4,0,0,0,0.0,1,0,0.0,0,0.0,1,14.3,1,0,2,4,3,2,1,0,0,0,52,95.0,0,11,100.0,0,0,3,100.0,5,100.0,16,88.9,31,96.9,19,90.5,18,94.7,15,100.0,0,0.0,0,0,0,0,1,0,8,한국영
103,7.6,1,0,3,3,0,0,0,3,0,0,0,1,1,100.0,1,3,100.0,3,42.9,0,0.0,4,2,3,7,2,1,1,3,1,0,13,81.0,2,5,83.3,0,0,1,100.0,0,0.0,3,100.0,10,76.9,5,71.4,3,100.0,5,83.3,1,33.3,0,0,0,0,1,1,14,임상협
103,7.2,0,1,0,0,0,0,0,0,0,6,3,0,0,0.0,1,0,0.0,0,0.0,1,33.3,1,4,0,5,1,1,2,2,0,0,52,95.0,2,10,100.0,0,0,6,85.7,7,77.8,19,100.0,26,96.3,8,80.0,27,100.0,17,94.4,2,66.7,0,0,0,0,1,1,6,기성용
62,6.6,0,0,1,0,0,1,1,0,0,0,0,2,0,0.0,0,0,0.0,1,33.3,0,0.0,3,2,0,5,1,1,1,2,0,0,20,100.0,0,6,100.0,0,0,4,100.0,0,0.0,6,100.0,14,100.0,8,100.0,3,100.0,9,100.0,0,0.0,0,0,0,0,1,0,14,정동윤
82,6.8,0,0,1,1,0,0,0,1,0,3,0,13,0,0.0,0,0,0.0,5,62.5,1,33.3,2,3,2,7,3,1,0,1,0,0,54,84.0,1,17,89.5,0,0,11,78.6,3,60.0,14,87.5,37,86.0,19,65.5,16,100.0,19,100.0,0,0.0,1,0,0,0,1,0,7,김도혁
91,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0,1,25.0,6,66.7,2,3,3,4,3,0,1,3,0,0,20,74.0,0,1,100.0,0,0,5,83.3,0,0.0,6,85.7,14,82.4,10,66.7,5,71.4,5,100.0,0,0.0,0,0,0,0,1,1,26,이진용
100,7.4,0,0,0,0,0,0,0,0,0,0,0,12,0,0.0,0,0,0.0,2,50.0,4,57.1,5,2,1,4,5,2,0,0,0,0,23,77.0,1,4,80.0,0,0,7,77.8,3,60.0,6,75.0,14,82.4,9,64.3,10,90.9,4,80.0,1,25.0,0,0,0,0,1,1,2,황재원
77,6.6,0,0,1,0,1,0,1,0,0,0,1,2,0,0.0,1,1,50.0,8,80.0,0,0.0,2,2,0,4,0,1,0,1,0,0,47,82.0,1,16,84.2,0,0,0,0.0,0,0.0,14,93.3,33,78.6,10,62.5,17,89.5,20,90.9,0,0.0,1,0,0,0,1,0,26,염기훈
97,7.8,2,1,2,2,0,0,2,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,2,2,1,5,3,0,2,1,0,0,49,94.0,1,12,100.0,0,0,0,0.0,2,100.0,14,93.3,33,94.3,14,87.5,17,94.4,18,100.0,1,50.0,1,0,0,0,1,1,10,바코
70,7.2,1,0,1,1,0,0,1,0,0,0,1,0,0,0.0,1,0,0.0,2,66.7,0,0.0,0,0,1,4,2,0,2,0,0,0,22,76.0,0,8,88.9,0,0,0,0.0,0,0.0,5,71.4,17,77.3,5,55.6,10,83.3,7,87.5,0,0.0,0,0,0,0,1,1,31,아타루
97,7.2,0,1,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0,0.0,0,0.0,2,50.0,0,2,1,3,0,0,1,0,0,0,56,95.0,2,16,100.0,0,0,9,81.8,1,100.0,19,95.0,36,94.7,20,100.0,21,91.3,15,93.8,1,33.3,0,0,0,0,1,1,24,이규성
97,6.0,0,0,2,0,1,1,0,2,0,1,0,7,0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,0,3,0,2,0,2,0,0,53,93.0,0,21,100.0,0,0,10,90.9,1,100.0,12,85.7,40,95.2,12,75.0,16,100.0,25,100.0,0,0.0,0,0,0,0,1,0,17,안현범
100,7.4,0,0,1,1,0,0,0,1,0,3,0,0,0,0.0,1,0,0.0,4,57.1,3,100.0,16,6,2,3,2,0,0,0,0,0,47,92.0,0,1,100.0,0,0,25,92.6,5,71.4,19,90.5,23,100.0,17,85.0,23,95.8,7,100.0,0,0.0,0,0,0,0,1,1,20,조유민
89,6.8,0,0,4,1,1,2,1,3,0,0,0,0,0,0.0,1,0,0.0,1,50.0,2,40.0,0,6,2,6,2,1,1,0,0,0,23,79.0,2,6,75.0,0,0,4,66.7,2,100.0,4,80.0,17,77.3,6,60.0,10,83.3,7,100.0,0,0.0,0,0,0,0,1,1,7,마사
100,6.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.0,0,1,100.0,2,66.7,0,0.0,2,3,1,8,1,1,2,0,0,0,39,87.0,1,7,77.8,0,0,6,85.7,2,66.7,13,92.9,24,85.7,13,72.2,18,94.7,8,100.0,0,0.0,1,0,0,0,1,0,8,김건웅
32,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,1,0,1,0,0,0,0,0,4,67.0,1,2,50.0,0,0,1,100.0,0,0.0,1,100.0,3,60.0,1,33.3,1,100.0,2,100.0,1,33.3,0,0,0,0,1,0,37,권순호
97,7.2,0,0,2,1,1,0,1,1,0,0,0,0,0,0.0,1,1,33.3,4,50.0,1,12.5,3,2,5,17,4,0,3,2,0,0,36,86.0,0,8,100.0,0,0,10,100.0,4,66.7,10,90.9,22,88.0,12,66.7,18,100.0,6,100.0,0,0.0,0,0,0,0,1,1,5,이명주
97,6.0,0,0,1,0,0,1,1,0,1,0,0,10,0,0.0,0,0,0.0,0,0.0,1,100.0,1,1,0,9,0,0,1,1,1,0,34,77.0,0,10,71.4,0,0,4,57.1,0,0.0,10,71.4,24,82.8,3,30.0,14,82.4,17,100.0,0,0.0,0,0,0,0,1,0,17,안현범
15,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,100.0,0,0.0,0,1,0,3,0,0,0,0,0,0,5,63.0,0,2,100.0,0,0,0,0.0,0,0.0,2,50.0,3,75.0,1,100.0,3,100.0,1,25.0,0,0.0,1,0,0,0,1,0,25,한종무
102,7.0,0,0,1,0,0,1,0,1,0,2,1,0,0,0.0,1,0,0.0,0,0.0,0,0.0,1,3,0,1,2,0,1,4,0,0,61,94.0,0,7,100.0,0,0,12,80.0,3,60.0,20,95.2,38,97.4,15,83.3,30,100.0,16,94.1,1,50.0,0,0,0,0,1,1,24,이규성
30,6.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,1,0,1,0,0,0,0,5,83.0,0,2,100.0,0,0,0,0.0,0,0.0,1,100.0,4,80.0,0,0.0,2,100.0,3,75.0,0,0.0,0,0,0,0,1,0,17,신창무
80,6.6,0,0,3,1,0,2,3,0,0,1,0,1,1,100.0,0,0,0.0,1,33.3,0,0.0,1,0,0,1,0,1,2,1,0,0,22,85.0,0,12,80.0,0,0,1,100.0,1,100.0,8,88.9,13,81.2,3,60.0,8,88.9,11,91.7,0,0.0,1,0,0,0,1,0,7,엄지성
77,7.4,1,0,4,2,1,1,4,0,1,0,1,0,2,100.0,1,0,0.0,2,40.0,0,0.0,0,0,0,3,2,0,0,0,0,0,13,87.0,1,5,71.4,0,0,1,100.0,0,0.0,1,100.0,12,85.7,5,71.4,5,100.0,3,100.0,1,33.3,0,0,0,0,1,1,11,고영준
101,7.2,0,0,3,0,2,1,0,3,0,0,0,0,0,0.0,1,0,0.0,0,0.0,2,40.0,1,3,2,7,2,0,0,3,0,0,27,84.0,0,7,100.0,0,0,7,87.5,3,100.0,12,85.7,12,80.0,12,75.0,10,90.9,5,100.0,0,0.0,0,0,0,0,1,1,8,오베르단
49,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,25.0,0,0.0,0,0,0,1,0,1,0,0,0,0,12,100.0,0,6,100.0,0,0,0,0.0,0,0.0,4,100.0,8,100.0,3,100.0,3,100.0,6,100.0,0,0.0,0,0,0,0,1,0,19,하파 실바
74,6.2,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,1,33.3,0,0.0,0,0,3,1,1,1,3,0,0,0,17,94.0,0,12,92.3,0,0,0,0.0,0,0.0,1,100.0,16,94.1,2,100.0,8,88.9,7,100.0,0,0.0,0,0,0,0,1,0,11,이동준
68,6.4,0,0,2,0,1,1,0,2,0,0,1,0,0,0.0,0,0,0.0,1,100.0,0,0.0,5,3,2,7,1,0,0,2,0,0,33,80.0,0,5,71.4,0,0,5,55.6,5,55.6,14,93.3,14,82.4,14,70.0,15,88.2,4,100.0,0,0.0,0,0,0,0,1,0,16,이수빈
