출전시간,평점,득점,도움,슈팅,유효슈팅,블락된 슈팅,벗어난 슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블 성공,드리블 성공률(%),Ishome,경합(지상)성공,경합(지상)성공률(%),경합(공중)성공,경합(공중)성공률(%),태클성공,태클성공률(%),클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장,패스성공,패스성공률(%),키패스,공격진영패스성공,공격진영패스성공률(%),중앙지역패스성공,중앙지역패스성공률(%),수비진영패스성공,수비진영패스성공률(%),롱패스성공,롱패스성공률(%),중거리패스성공,중거리패스성공률(%),숏패스성공,숏패스성공률(%),전진패스성공,전진패스성공률(%),횡패스성공,횡패스성공률(%),백패스성공,백패스성공률(%),크로스성공,크로스성공률(%),탈압박,포지션_DF,포지션_FW,포지션_GK,포지션_MF,isWin,번호,선수
67,6.2,0,0,3,0,2,1,2,1,0,0,0,0,0,0.0,1,1,50.0,6,54.6,0,0.0,2,0,0,1,0,1,1,1,0,0,9,75.0,0,3,50.0,0,0,0,0.0,0,0.0,3,100.0,6,66.7,1,50.0,3,75.0,5,83.3,0,0.0,0,0,1,0,0,0,9,안병준
48,6.2,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0,1,0,0.0,1,50.0,0,0.0,0,0,3,4,0,1,0,0,0,0,17,81.0,0,5,55.6,0,0,0,0.0,0,0.0,6,75.0,11,84.6,3,60.0,3,100.0,11,84.6,0,0.0,0,0,1,0,0,0,29,이상민
100,6.4,0,0,2,0,1,1,2,0,0,0,0,0,0,0.0,1,2,100.0,3,60.0,0,0.0,0,0,2,8,1,1,4,1,1,0,26,79.0,2,15,71.4,0,0,3,75.0,0,0.0,4,80.0,22,81.5,9,90.0,7,63.6,10,83.3,1,25.0,1,0,1,0,0,0,18,아코스티
67,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,5,0,2,0,1,0,0,13,81.0,0,6,66.7,0,0,0,0.0,0,0.0,4,80.0,9,81.8,2,66.7,6,75.0,5,100.0,0,0.0,0,0,1,0,0,0,14,서진수
49,6.2,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,2,2,3,0,0,0,0,5,63.0,0,0,0.0,0,0,2,100.0,0,0.0,0,0.0,5,71.4,0,0.0,2,66.7,3,100.0,0,0.0,0,0,1,0,0,0,7,구자철
76,7.4,1,0,4,1,0,3,4,0,0,0,0,0,1,100.0,1,0,0.0,0,0.0,2,66.7,0,0,1,4,1,2,1,1,0,0,17,85.0,1,10,90.9,0,0,0,0.0,0,0.0,4,100.0,13,86.7,5,83.3,3,75.0,9,90.0,1,25.0,1,0,1,0,0,1,11,제르소
46,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2,20.0,1,100.0,0,0,0,3,0,0,1,0,0,0,6,46.0,0,0,0.0,0,0,0,0.0,0,0.0,1,25.0,5,55.6,1,20.0,1,25.0,4,100.0,0,0.0,0,0,1,0,0,0,9,유리 조나탄
15,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,1,1,0,0,0,0,0,0,4,100.0,0,0,0.0,0,0,0,0.0,0,0.0,3,100.0,1,100.0,1,100.0,2,100.0,1,100.0,0,0.0,0,0,1,0,0,0,33,지상욱
102,7.2,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,1,14.3,0,0.0,0,1,0,3,0,0,0,3,1,0,9,75.0,0,2,66.7,0,0,0,0.0,1,100.0,2,66.7,6,75.0,1,33.3,2,100.0,6,85.7,0,0.0,0,0,1,0,0,1,18,주민규
102,7.4,1,0,3,2,1,0,2,1,1,2,0,0,0,0.0,0,2,40.0,0,0.0,3,100.0,0,0,0,3,1,2,2,4,1,0,8,67.0,2,3,100.0,0,0,1,50.0,1,100.0,2,50.0,5,71.4,1,25.0,4,80.0,3,100.0,2,66.7,0,0,1,0,0,1,63,가브리엘
102,7.2,0,1,4,1,0,3,4,0,0,0,0,0,0,0.0,0,2,50.0,4,40.0,1,33.3,2,2,2,7,4,2,1,1,0,0,10,63.0,1,3,75.0,0,0,0,0.0,0,0.0,1,100.0,9,60.0,2,40.0,3,60.0,5,83.3,0,0.0,0,0,1,0,0,1,9,야고
48,5.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,2,100.0,0,0.0,0,0.0,0,2,0,3,0,0,0,0,0,0,14,64.0,0,0,0.0,0,0,0,0.0,0,0.0,4,66.7,10,66.7,2,25.0,4,80.0,8,88.9,0,0.0,1,0,1,0,0,0,97,바사니
48,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0,0,2,2,0,0,0,0,0,11,79.0,0,2,66.7,0,0,0,0.0,1,100.0,4,80.0,6,75.0,2,50.0,3,100.0,6,85.7,0,0.0,0,0,1,0,0,0,37,김주찬
72,6.8,0,0,2,0,1,1,2,0,0,0,0,0,0,0.0,1,0,0.0,10,66.7,0,0.0,1,1,1,2,0,1,2,2,0,0,11,69.0,1,5,83.3,0,0,0,0.0,1,100.0,3,60.0,7,70.0,1,20.0,3,75.0,7,100.0,0,0.0,0,0,1,0,0,1,9,유리 조나탄
91,7.6,0,1,2,1,0,1,2,0,1,0,0,0,2,40.0,0,1,33.3,1,33.3,0,0.0,0,1,1,6,2,3,4,3,0,0,12,55.0,1,5,55.6,0,0,1,50.0,0,0.0,2,40.0,10,62.5,3,30.0,4,66.7,5,83.3,1,100.0,0,0,1,0,0,1,11,제르소
91,7.4,1,0,2,1,0,1,1,1,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0.0,1,0,1,6,2,2,1,1,1,0,24,75.0,0,9,81.8,0,0,0,0.0,1,33.3,7,87.5,16,76.2,12,66.7,4,66.7,8,100.0,0,0.0,1,0,1,0,0,1,10,에르난데스
75,6.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0.0,4,30.8,0,0.0,1,0,0,2,2,0,2,0,0,0,13,57.0,0,4,40.0,0,0,1,100.0,0,0.0,0,0.0,13,59.1,2,28.6,3,60.0,8,72.7,0,0.0,0,0,1,0,0,0,9,디노
47,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,50.0,1,33.3,0,0.0,2,2,2,0,1,3,0,1,0,0,7,64.0,0,2,66.7,0,0,0,0.0,0,0.0,1,100.0,6,66.7,1,50.0,4,66.7,2,66.7,0,0.0,0,0,1,0,0,0,7,양현준
101,7.2,1,0,2,2,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,1,14.3,1,33.3,1,3,1,5,1,1,2,2,0,0,14,67.0,1,4,66.7,0,0,1,50.0,1,50.0,3,60.0,10,71.4,2,33.3,7,70.0,5,100.0,1,100.0,0,0,1,0,0,1,17,송민규
78,7.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,0,0,0.0,1,50.0,0,0.0,0,0,0,2,2,0,2,1,2,0,13,81.0,1,4,66.7,0,0,0,0.0,0,0.0,2,66.7,11,84.6,4,80.0,3,75.0,6,85.7,0,0.0,0,0,1,0,0,1,19,하파 실바
13,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0,29,김대환
13,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,1,33.3,0,0,0,0,0,0,1,0,0,0,1,50.0,0,0,0.0,0,0,1,100.0,0,0.0,0,0.0,1,100.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0,1,0,0,0,33,지상욱
84,7.2,1,0,2,2,0,0,1,1,1,0,1,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,1,0,8,0,0,0,1,0,0,4,50.0,0,1,33.3,0,0,0,0.0,0,0.0,1,100.0,3,42.9,1,25.0,1,100.0,2,66.7,0,0.0,0,0,1,0,0,1,11,김인균
70,7.2,1,0,1,1,0,0,1,0,0,0,0,0,1,50.0,1,2,100.0,4,40.0,1,100.0,0,2,0,2,1,1,1,2,0,0,17,74.0,1,4,66.7,0,0,0,0.0,1,50.0,4,80.0,12,75.0,2,33.3,5,83.3,10,90.9,0,0.0,0,0,1,0,0,1,10,유강현
51,6.6,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0,1,100.0,1,50.0,0,0.0,1,1,2,1,0,1,0,0,0,0,14,74.0,0,4,66.7,0,0,4,66.7,0,0.0,3,75.0,11,73.3,3,37.5,2,100.0,9,100.0,0,0.0,0,0,1,0,0,0,17,김경중
61,6.6,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,0,0,2,0,0,0,1,0,0,5,71.0,0,1,50.0,0,0,0,0.0,1,100.0,1,100.0,3,60.0,1,50.0,4,80.0,0,0.0,0,0.0,1,0,1,0,0,0,37,김주찬
61,6.6,0,0,2,1,1,0,2,0,1,0,0,0,0,0.0,0,0,0.0,1,25.0,0,0.0,1,0,0,0,0,2,1,0,0,0,7,64.0,1,1,100.0,0,0,0,0.0,0,0.0,2,66.7,5,62.5,0,0.0,4,80.0,3,100.0,0,0.0,0,0,1,0,0,0,9,안병준
48,6.0,0,0,0,0,0,0,0,0,1,0,0,5,0,0.0,1,0,0.0,1,50.0,0,0.0,1,2,0,3,0,0,1,2,0,0,11,61.0,0,5,55.6,0,0,2,66.7,0,0.0,3,75.0,8,61.5,3,42.9,4,66.7,4,80.0,0,0.0,0,0,1,0,0,0,11,김태환
48,6.0,0,0,2,0,0,2,2,0,1,0,0,0,0,0.0,1,1,50.0,1,33.3,0,0.0,0,1,1,1,0,1,1,2,0,0,5,83.0,0,1,50.0,0,0,0,0.0,0,0.0,0,0.0,5,83.3,1,100.0,1,100.0,3,75.0,0,0.0,0,0,1,0,0,0,44,뮬리치
101,7.6,1,0,2,1,1,0,1,1,1,0,0,0,0,0.0,1,0,0.0,3,60.0,1,100.0,0,1,0,5,2,2,1,4,0,0,15,83.0,0,7,100.0,0,0,1,50.0,0,0.0,2,50.0,13,92.9,5,83.3,4,66.7,6,100.0,0,0.0,0,0,1,0,0,1,10,에르난데스
72,7.2,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0,1,0,0.0,1,25.0,1,100.0,1,1,2,3,0,0,2,2,1,0,12,71.0,1,2,33.3,0,0,1,100.0,1,100.0,1,50.0,10,71.4,5,62.5,3,60.0,4,100.0,0,0.0,1,0,1,0,0,1,27,김보섭
32,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,50.0,0,0.0,0,0,0,1,1,0,0,0,0,0,4,80.0,0,2,66.7,0,0,0,0.0,0,0.0,1,100.0,3,75.0,0,0.0,3,100.0,1,100.0,1,100.0,0,0,1,0,0,0,37,권순호
32,6.8,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,1,100.0,1,1,0,1,0,0,1,1,0,0,9,69.0,0,1,50.0,0,0,1,100.0,1,50.0,1,33.3,7,87.5,2,40.0,3,75.0,4,100.0,0,0.0,0,0,1,0,0,0,25,한종무
97,7.4,1,1,2,2,0,0,1,1,0,0,0,0,1,50.0,0,1,50.0,6,75.0,1,50.0,3,1,2,7,2,0,3,1,0,0,25,78.0,2,5,45.4,0,0,1,100.0,1,50.0,11,100.0,13,68.4,7,70.0,5,71.4,13,86.7,1,100.0,0,0,1,0,0,1,91,산드로
47,6.4,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,1,1,100.0,2,66.7,0,0.0,0,0,1,4,0,4,1,1,0,0,7,100.0,1,3,100.0,0,0,0,0.0,0,0.0,2,100.0,5,100.0,1,100.0,2,100.0,4,100.0,0,0.0,1,0,1,0,0,0,99,바셀루스
47,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,100.0,3,60.0,1,50.0,1,1,0,1,0,0,1,2,0,0,10,63.0,0,2,40.0,0,0,0,0.0,0,0.0,4,100.0,6,50.0,1,16.7,4,100.0,5,83.3,0,0.0,0,0,1,0,0,0,22,이근호
102,8.0,1,1,3,2,0,1,1,2,0,6,5,0,1,33.3,1,0,0.0,3,60.0,0,0.0,2,1,2,6,1,0,2,2,1,0,36,82.0,3,12,75.0,0,0,0,0.0,8,88.9,8,66.7,20,87.0,14,63.6,16,100.0,6,100.0,3,33.3,0,0,1,0,0,1,11,세징야
65,7.4,1,0,2,2,0,0,1,1,0,0,0,0,4,100.0,1,1,50.0,0,0.0,3,75.0,0,0,0,4,2,2,2,1,0,0,17,81.0,0,2,66.7,0,0,1,50.0,1,100.0,3,60.0,13,86.7,3,60.0,6,75.0,8,100.0,0,0.0,0,0,1,0,0,1,99,바셀루스
102,7.2,0,1,1,0,0,1,1,0,1,0,0,0,0,0.0,1,1,33.3,5,62.5,0,0.0,2,2,0,2,1,0,0,2,0,0,16,73.0,1,3,42.9,0,0,2,100.0,0,0.0,1,33.3,15,79.0,3,60.0,5,55.6,8,100.0,0,0.0,0,0,1,0,0,1,9,에드가
99,7.6,2,1,4,3,0,1,2,2,1,0,0,0,0,0.0,1,1,33.3,5,50.0,0,0.0,1,1,0,2,0,1,1,1,0,0,17,65.0,1,9,52.9,0,0,1,100.0,0,0.0,3,75.0,14,63.6,3,42.9,8,61.5,6,100.0,0,0.0,1,0,1,0,0,1,9,라스
48,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,33.3,0,0.0,0,0.0,1,1,0,2,0,1,1,1,0,0,11,92.0,0,4,100.0,0,0,2,100.0,0,0.0,1,100.0,10,90.9,2,66.7,4,100.0,5,100.0,0,0.0,0,0,1,0,0,0,33,배준호
85,6.2,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0,0,0.0,3,42.9,0,0.0,0,1,0,8,2,0,0,1,0,0,9,50.0,2,6,46.2,0,0,0,0.0,0,0.0,2,33.3,7,63.6,6,50.0,2,50.0,1,50.0,0,0.0,0,0,1,0,0,0,9,구스타보
48,6.2,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,1,33.3,0,0.0,0,0,0,2,0,0,0,0,0,0,2,40.0,0,0,0.0,0,0,0,0.0,0,0.0,2,50.0,0,0.0,1,25.0,0,0.0,1,100.0,0,0.0,0,0,1,0,0,0,19,하파 실바
72,7.0,1,0,2,1,1,0,2,0,1,0,0,0,0,0.0,1,0,0.0,4,36.4,0,0.0,2,1,1,3,2,1,0,1,0,0,12,67.0,0,2,50.0,0,0,1,100.0,0,0.0,3,75.0,9,69.2,3,42.9,4,80.0,5,83.3,0,0.0,0,0,1,0,0,1,35,박상혁
98,7.0,0,1,0,0,0,0,0,0,1,0,0,0,1,50.0,1,1,50.0,0,0.0,0,0.0,0,1,0,7,1,0,1,0,0,0,17,74.0,1,8,72.7,0,0,2,100.0,0,0.0,2,66.7,15,75.0,6,54.6,6,100.0,5,83.3,1,100.0,0,0,1,0,0,1,7,양현준
46,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0,1,50.0,0,0.0,1,0,0,2,0,1,0,1,0,0,12,71.0,0,5,83.3,0,0,1,33.3,0,0.0,4,80.0,8,66.7,2,50.0,3,75.0,7,77.8,0,0.0,0,0,1,0,0,0,90,일류첸코
100,7.4,1,0,4,1,1,2,3,1,0,0,0,0,1,25.0,1,1,50.0,13,65.0,0,0.0,2,2,0,2,1,1,0,0,0,0,10,56.0,0,5,62.5,0,0,0,0.0,0,0.0,2,50.0,8,57.1,2,28.6,6,75.0,2,66.7,0,0.0,0,0,1,0,0,1,9,라스
47,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,3,42.9,0,0.0,1,1,0,2,0,0,0,0,0,0,7,64.0,1,2,40.0,0,0,0,0.0,0,0.0,0,0.0,7,70.0,0,0.0,2,66.7,5,83.3,0,0.0,0,0,1,0,0,0,90,일류첸코
106,6.6,0,0,2,0,1,1,1,1,0,0,0,1,0,0.0,1,1,50.0,1,33.3,1,50.0,1,1,0,5,1,0,0,2,0,0,23,68.0,0,11,78.6,0,0,1,25.0,1,33.3,1,20.0,21,80.8,4,40.0,9,69.2,10,90.9,1,33.3,0,0,1,0,0,0,7,나상호
71,7.0,0,0,3,2,0,1,3,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,1,50.0,0,3,1,3,1,1,1,0,0,0,37,97.0,4,21,100.0,0,0,1,50.0,4,100.0,12,100.0,21,95.4,10,100.0,14,100.0,13,92.9,1,20.0,0,0,1,0,0,1,16,이희균
14,6.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0,1,0,0.0,1,100.0,0,0.0,0,0,0,1,0,0,0,0,0,0,2,67.0,0,1,50.0,0,0,0,0.0,0,0.0,0,0.0,2,66.7,0,0.0,2,100.0,0,0.0,0,0.0,0,0,1,0,0,0,29,장재웅
14,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,1,0,0,0,1,100.0,0,0,0.0,0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0,1,0,0,0,16,정재윤
85,7.4,1,1,3,1,0,2,1,2,0,0,0,0,0,0.0,1,4,100.0,2,33.3,0,0.0,1,0,0,4,1,1,2,2,0,0,21,88.0,1,14,87.5,0,0,0,0.0,1,50.0,3,75.0,17,94.4,5,71.4,6,85.7,10,100.0,0,0.0,1,0,1,0,0,1,18,주민규
17,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,0,1,1,0,0,4,80.0,0,3,100.0,0,0,0,0.0,0,0.0,1,100.0,3,75.0,0,0.0,2,100.0,2,100.0,0,0.0,0,0,1,0,0,0,39,이대광
17,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,2,50.0,0,1,100.0,0,0,1,50.0,0,0.0,0,0.0,2,66.7,0,0.0,0,0.0,2,100.0,0,0.0,0,0,1,0,0,0,77,정은우
97,6.4,0,0,2,1,0,1,2,0,0,0,0,1,0,0.0,0,0,0.0,9,47.4,0,0.0,4,0,0,3,0,0,0,0,0,0,12,60.0,0,5,71.4,0,0,0,0.0,0,0.0,2,66.7,10,58.8,4,36.4,3,75.0,5,100.0,0,0.0,0,0,1,0,0,0,9,라스
99,7.6,1,0,4,2,0,2,2,2,0,1,2,1,1,33.3,1,0,0.0,1,20.0,0,0.0,0,1,0,4,1,1,3,2,1,0,14,64.0,1,7,70.0,0,0,1,100.0,0,0.0,4,50.0,10,71.4,3,37.5,6,85.7,5,71.4,1,16.7,1,0,1,0,0,1,10,헤이스
20,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,0,0,0.0,0,0.0,0,0.0,0,0,0,1,0,1,1,0,0,0,2,100.0,1,0,0.0,0,0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,1,100.0,1,100.0,1,50.0,1,0,1,0,0,0,96,강민성
20,6.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,0,1,0,0,0,0,0,0,0,2,40.0,1,1,100.0,0,0,0,0.0,0,0.0,1,100.0,1,33.3,0,0.0,0,0.0,2,100.0,0,0.0,0,0,1,0,0,0,89,안치우
66,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,50.0,0,0.0,0,0.0,0,0,0,2,0,0,0,0,0,0,11,73.0,1,3,60.0,0,0,0,0.0,1,100.0,2,100.0,8,66.7,1,25.0,4,80.0,6,100.0,0,0.0,0,0,1,0,0,0,7,김현
47,7.2,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,1,20.0,0,0.0,0,0,0,3,0,1,0,0,0,0,6,86.0,1,2,100.0,0,0,1,100.0,0,0.0,3,75.0,3,100.0,2,66.7,2,100.0,2,100.0,1,100.0,1,0,1,0,0,1,25,김민석
67,7.2,0,0,4,1,1,2,3,1,0,0,0,0,0,0.0,1,0,0.0,1,33.3,1,50.0,0,3,1,7,1,3,1,0,0,0,15,79.0,1,6,100.0,0,0,1,50.0,0,0.0,7,87.5,8,80.0,5,62.5,7,100.0,3,75.0,0,0.0,0,0,1,0,0,1,27,김보섭
87,6.6,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0.0,1,50.0,1,50.0,0,0,1,4,0,3,0,5,0,0,27,69.0,0,10,66.7,0,0,0,0.0,2,66.7,4,57.1,21,72.4,4,33.3,10,76.9,13,92.9,0,0.0,0,0,1,0,0,0,7,양현준
79,6.8,0,0,0,0,0,0,0,0,0,0,4,0,1,100.0,0,0,0.0,0,0.0,0,0.0,0,2,0,7,2,1,0,0,0,0,24,80.0,0,16,88.9,0,0,0,0.0,1,100.0,3,60.0,20,83.3,3,60.0,8,88.9,13,81.2,1,33.3,0,0,1,0,0,0,10,김대원
83,7.2,0,2,2,0,1,1,1,1,0,1,0,0,0,0.0,0,2,40.0,5,83.3,0,0.0,1,0,0,1,0,0,3,3,1,0,17,74.0,2,9,69.2,0,0,0,0.0,1,50.0,3,60.0,13,81.2,4,50.0,7,77.8,6,100.0,0,0.0,1,0,1,0,0,1,9,마틴 아담
48,6.2,0,0,2,0,2,0,1,1,0,0,0,1,0,0.0,1,1,100.0,0,0.0,1,33.3,0,0,1,4,0,0,0,1,0,0,9,53.0,0,5,71.4,0,0,0,0.0,0,0.0,3,60.0,6,54.6,5,50.0,2,50.0,2,66.7,0,0.0,0,0,1,0,0,0,99,바셀루스
98,6.6,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,1,2,50.0,3,100.0,1,100.0,0,0,1,4,0,1,0,0,0,0,14,64.0,0,6,60.0,0,0,0,0.0,1,100.0,3,100.0,10,55.6,6,54.6,3,75.0,5,71.4,0,0.0,1,0,1,0,0,0,14,서진수
61,6.6,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,0,0,0.0,2,50.0,0,0.0,1,4,0,3,0,0,2,4,0,0,13,76.0,1,4,66.7,0,0,1,50.0,0,0.0,3,75.0,10,76.9,4,57.1,4,80.0,5,100.0,1,100.0,0,0,1,0,0,0,33,이호재
47,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,4,66.7,0,0.0,0,2,0,3,0,0,0,1,0,0,7,50.0,0,3,60.0,0,0,1,100.0,0,0.0,1,33.3,6,54.6,2,33.3,1,33.3,4,80.0,0,0.0,0,0,1,0,0,0,28,티아고
45,6.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,1,33.3,0,0.0,0,0,0,5,0,0,1,7,0,0,13,81.0,2,6,85.7,0,0,4,80.0,0,0.0,0,0.0,13,81.2,2,40.0,4,100.0,7,100.0,0,0.0,0,0,1,0,0,0,99,바셀루스
99,6.6,0,0,3,2,1,0,2,1,1,0,0,1,2,50.0,0,3,75.0,5,62.5,1,33.3,1,1,0,3,2,1,1,0,0,0,15,60.0,0,7,70.0,0,0,0,0.0,0,0.0,6,85.7,9,50.0,5,45.4,2,66.7,8,72.7,0,0.0,1,0,1,0,0,0,9,에드가
70,7.6,1,0,4,2,0,2,3,1,0,0,0,0,0,0.0,0,5,71.4,2,33.3,0,0.0,1,0,0,5,0,1,1,0,0,0,14,70.0,2,8,72.7,0,0,0,0.0,1,100.0,3,60.0,10,71.4,3,50.0,6,75.0,5,83.3,0,0.0,1,0,1,0,0,1,9,제카
40,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,8,80.0,0,5,83.3,0,0,0,0.0,0,0.0,1,100.0,7,77.8,1,50.0,3,75.0,4,100.0,0,0.0,0,0,1,0,0,0,25,김민석
96,7.4,1,0,3,1,0,2,3,0,0,0,0,0,0,0.0,1,2,40.0,1,14.3,0,0.0,0,2,1,6,1,1,0,1,0,0,27,90.0,0,8,88.9,0,0,1,100.0,1,100.0,7,77.8,19,95.0,6,66.7,8,100.0,13,100.0,0,0.0,1,0,1,0,0,1,18,주민규
58,6.8,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0,3,75.0,1,33.3,1,50.0,1,1,1,1,0,0,0,0,0,0,14,70.0,1,3,75.0,0,0,1,100.0,0,0.0,4,50.0,10,83.3,0,0.0,6,75.0,8,80.0,0,0.0,0,0,1,0,0,0,9,제카
24,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,1,0,1,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0,35,박상혁
15,6.2,0,0,2,0,0,2,2,0,0,0,0,0,0,0.0,1,1,100.0,3,75.0,0,0.0,0,0,2,0,0,0,0,0,0,0,1,50.0,0,0,0.0,0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0,1,0,0,0,39,이대광
66,6.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0.0,1,20.0,0,0.0,0,1,2,3,0,0,1,3,0,0,18,100.0,0,5,100.0,0,0,1,100.0,0,0.0,2,100.0,16,100.0,2,100.0,5,100.0,11,100.0,0,0.0,0,0,1,0,0,0,22,이광혁
91,7.4,2,0,5,4,1,0,5,0,0,0,0,0,1,100.0,0,2,66.7,6,46.2,0,0.0,0,1,0,4,1,1,1,1,0,0,18,75.0,1,6,66.7,0,0,0,0.0,0,0.0,6,100.0,12,70.6,4,57.1,4,66.7,10,90.9,0,0.0,0,0,1,0,0,1,10,조규성
97,6.8,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,1,2,50.0,6,75.0,1,50.0,1,1,0,9,0,1,1,3,0,0,32,80.0,1,13,81.2,0,0,4,80.0,0,0.0,3,50.0,29,85.3,10,66.7,9,81.8,13,92.9,0,0.0,0,0,1,0,0,0,7,양현준
71,7.2,0,1,0,0,0,0,0,0,0,0,0,1,2,100.0,0,0,0.0,1,33.3,2,100.0,0,0,1,3,1,1,0,0,0,0,12,80.0,2,8,80.0,0,0,2,100.0,0,0.0,3,100.0,9,75.0,1,50.0,5,100.0,6,75.0,1,50.0,1,0,1,0,0,1,70,레안드로
33,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,2,100.0,1,3,0,4,2,1,0,1,0,0,10,71.0,0,3,100.0,0,0,1,50.0,0,0.0,1,100.0,9,69.2,2,33.3,3,100.0,5,100.0,0,0.0,0,0,1,0,0,0,37,김주찬
33,6.6,0,0,3,0,0,3,2,1,0,0,0,1,0,0.0,1,1,100.0,1,25.0,0,0.0,1,1,0,2,2,0,1,0,0,0,5,71.0,1,2,66.7,0,0,0,0.0,0,0.0,0,0.0,5,71.4,1,100.0,0,0.0,4,80.0,0,0.0,0,0,1,0,0,0,20,박희준1
20,6.2,0,0,2,0,1,1,0,2,0,0,0,0,0,0.0,0,0,0.0,1,50.0,0,0.0,0,0,0,1,1,0,0,0,0,0,7,100.0,0,5,100.0,0,0,0,0.0,0,0.0,2,100.0,5,100.0,1,100.0,1,100.0,5,100.0,0,0.0,0,0,1,0,0,0,37,김주찬
