출전시간,평점,득점,도움,슈팅,유효슈팅,블락된 슈팅,벗어난 슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블 성공,드리블 성공률(%),Ishome,경합(지상)성공,경합(지상)성공률(%),경합(공중)성공,경합(공중)성공률(%),태클성공,태클성공률(%),클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장,패스성공,패스성공률(%),키패스,공격진영패스성공,공격진영패스성공률(%),중앙지역패스성공,중앙지역패스성공률(%),수비진영패스성공,수비진영패스성공률(%),롱패스성공,롱패스성공률(%),중거리패스성공,중거리패스성공률(%),숏패스성공,숏패스성공률(%),전진패스성공,전진패스성공률(%),횡패스성공,횡패스성공률(%),백패스성공,백패스성공률(%),크로스성공,크로스성공률(%),탈압박,포지션_DF,포지션_FW,포지션_GK,포지션_MF,isWin,번호,선수
98,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,2,1,0,0,0,0,0,0,0,14,64.0,0,0,0.0,0,0,14,63.6,3,27.3,10,100.0,1,100.0,7,46.7,7,100.0,0,0.0,0,0.0,0,0,0,1,0,1,51,유현
98,6.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,5,0,0,0,0,0,0,0,0,15,75.0,0,0,0.0,0,0,15,75.0,7,58.3,7,100.0,1,100.0,7,58.3,8,100.0,0,0.0,0,0.0,0,0,0,1,0,0,1,유상훈
96,7.2,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,1,5,0,1,0,0,0,1,0,0,12,55.0,0,0,0.0,0,0,12,54.6,8,47.1,2,66.7,2,100.0,6,37.5,6,100.0,0,0.0,0,0.0,0,0,0,1,0,1,41,김영광
96,6.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,5,0,1,0,0,0,0,0,0,18,72.0,0,0,0.0,0,0,18,72.0,12,66.7,4,80.0,2,100.0,12,63.2,6,100.0,0,0.0,0,0.0,0,0,0,1,0,0,1,박배종
95,6.8,0,0,0,0,0,0,0,0,0,7,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,1,4,0,4,0,0,0,0,0,0,12,34.0,0,0,0.0,0,0,11,32.4,10,30.3,2,100.0,0,0.0,12,34.3,0,0.0,0,0.0,0,0.0,1,0,0,1,0,1,1,김동준
95,6.2,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,2,6,0,1,0,0,0,0,0,0,21,88.0,0,0,0.0,0,0,21,87.5,3,50.0,9,100.0,9,100.0,16,84.2,5,100.0,0,0.0,0,0.0,0,0,0,1,0,0,31,송범근
95,7.2,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,2,2,0,2,0,0,0,0,0,0,22,79.0,0,0,0.0,0,0,22,78.6,6,50.0,6,100.0,10,100.0,12,66.7,10,100.0,0,0.0,0,0.0,0,0,0,1,0,1,31,강현무
97,7.2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,2,6,0,0,1,0,0,0,0,0,9,45.0,0,0,0.0,0,0,9,45.0,5,31.2,3,100.0,1,100.0,8,42.1,1,100.0,0,0.0,0,0.0,0,0,0,1,0,1,21,오승훈
97,5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,5,0,1,0,0,0,0,0,0,14,64.0,0,0,0.0,0,0,14,63.6,3,30.0,4,80.0,7,100.0,10,55.6,4,100.0,0,0.0,0,0.0,0,0,0,1,0,0,21,양형모
99,5.8,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,4,0,0,0,0,0,0,0,0,20,69.0,0,0,0.0,0,0,19,67.9,9,52.9,10,90.9,1,100.0,7,43.8,13,100.0,0,0.0,0,0.0,0,0,0,1,0,0,21,양형모
95,7.6,0,0,0,0,0,0,0,0,0,7,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,1,6,0,0,0,0,0,0,0,0,21,55.0,0,0,0.0,0,0,21,55.3,10,37.0,7,100.0,4,100.0,18,51.4,3,100.0,0,0.0,0,0.0,0,0,0,1,0,1,25,구성윤
98,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,3,0,1,0,0,0,0,0,0,23,96.0,0,0,0.0,0,0,23,95.8,4,100.0,12,92.3,7,100.0,15,93.8,8,100.0,0,0.0,0,0.0,0,0,0,1,0,0,21,양한빈
99,8.0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,6,0,1,0,0,0,0,0,0,15,60.0,0,0,0.0,0,0,15,60.0,12,54.6,1,100.0,2,100.0,14,58.3,1,100.0,0,0.0,0,0.0,0,0,0,1,0,1,21,양형모
95,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,4,0,2,0,0,0,0,0,0,26,87.0,0,0,0.0,0,0,26,86.7,6,60.0,11,100.0,9,100.0,21,84.0,5,100.0,0,0.0,0,0.0,0,0,0,1,0,0,1,김동준
104,7.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,8,0,3,1,1,0,0,0,0,10,42.0,0,0,0.0,0,0,10,41.7,6,30.0,4,100.0,0,0.0,9,39.1,1,100.0,0,0.0,0,0.0,0,0,0,1,0,1,21,김동헌
93,6.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,5,0,2,0,0,0,0,1,0,23,79.0,0,0,0.0,0,0,22,78.6,4,40.0,9,100.0,10,100.0,7,63.6,16,88.9,0,0.0,0,0.0,0,0,0,1,0,1,21,양한빈
94,7.0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,3,0,0,1,0,0,0,0,0,19,76.0,0,0,0.0,0,0,18,75.0,8,57.1,9,100.0,2,100.0,14,70.0,5,100.0,0,0.0,0,0.0,0,0,0,1,0,1,1,박배종
95,6.4,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,5,0,3,0,0,0,0,0,0,6,26.0,0,0,0.0,0,0,6,26.1,1,5.6,3,100.0,2,100.0,5,22.7,1,100.0,0,0.0,0,0.0,0,0,0,1,0,0,1,유상훈
94,7.4,0,0,0,0,0,0,0,0,0,5,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,3,0,0,0,1,0,1,0,0,10,45.0,0,0,0.0,0,0,9,42.9,7,36.8,1,100.0,2,100.0,9,42.9,1,100.0,0,0.0,0,0.0,0,0,0,1,0,1,21,김동헌
